   4.97965  7.1405e-05 -1.37242 4.64803e-05 -1.61479 0.000125029 -0.351337 -0.000196993     -0.51    28.39     1.57     3.75      0.2    -0.34    -0.01  5.48208e-05 -1.37369 0.000140604 -1.59509 0.000179961 -0.342243 -0.000218376 
    4.9996  7.1405e-05 -1.37242 4.64803e-05 -1.63864 0.000125029 -0.360356 -0.000196993      -0.4    24.82     1.53     6.65      0.2    -0.72    -0.01  5.60251e-05 -1.37296 0.00013933 -1.62037 0.000179961 -0.353223 -0.000216718 
   5.01964  7.1405e-05 -1.37242 4.64803e-05 -1.66009 0.000125029 -0.366977 -0.000196993     -0.51     26.6     1.63     5.37     0.25    -0.51    -0.01  5.48208e-05 -1.37233 0.00013549 -1.64353 0.000177919 -0.361742 -0.000216718 
   5.03965  7.1405e-05 -1.37242 4.64803e-05 -1.67914 0.000125029 -0.371196 -0.000196993     -0.61    26.71     1.73     5.17     0.15    -0.34        0  5.60251e-05 -1.37219 0.000129102 -1.66423 0.000175877 -0.368048 -0.000213262 
   5.05961  7.1405e-05 -1.37242 4.64803e-05 -1.69579 0.000125029 -0.373016 -0.000196993      -0.3    26.81     1.52     5.67      0.2    -0.51    -0.01  5.48208e-05 -1.37214 0.000127828 -1.68262 0.000175877 -0.371851 -0.000213262 
   5.07964  7.1405e-05 -1.37242 4.64803e-05 -1.71004 0.000125029 -0.373096 -0.000196993     -0.41    26.29     1.58     7.05      0.2    -0.57    -0.01  5.48208e-05 -1.37212 0.000125262 -1.69872 0.000173835 -0.373347 -0.000211586 
   5.09964  7.1405e-05 -1.37242 4.64803e-05  -1.7219 0.000125029 -0.373096 -0.000196993     -0.61    25.87     1.53     6.65      0.2    -0.55        0  5.86431e-05 -1.37211 0.000116309 -1.71252 0.000171775 -0.373362 -0.000209911 
   5.11964  7.1405e-05 -1.37242 4.64803e-05 -1.73134 0.000125029 -0.373096 -0.000196993     -0.61    25.66     1.48     5.82     0.15    -0.53        0  5.86431e-05 -1.37211 0.000112486 -1.72396 0.000169733 -0.373356 -0.000208131 
   5.13964  7.1405e-05 -1.37242 4.64803e-05 -1.73837 0.000125029 -0.373096 -0.000196993     -0.51    26.71     1.48     6.06     0.15    -0.55     0.02  5.86431e-05 -1.37214 0.000103533 -1.73287 0.000167691 -0.37334 -0.000208131 
   5.15964  7.1405e-05 -1.37242 4.64803e-05 -1.74305 0.000125029 -0.373096 -0.000196993      -0.4     26.6     1.43     5.81     0.15    -0.53        0  5.86431e-05 -1.37215 9.58709e-05 -1.73937 0.000165649 -0.373323 -0.00020635 
   5.17965  7.1405e-05 -1.37242 4.64803e-05 -1.74529 0.000125029 -0.373096 -0.000196993     -0.51     26.6     1.43     5.91     0.15    -0.51        0  5.86431e-05 -1.37217 7.54157e-05 -1.74356 0.000163607 -0.373287 -0.00020635 
   5.19964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993     -0.51    26.18     1.48     6.21     0.15    -0.51        0  5.86431e-05 -1.37218 5.75086e-05 -1.74544 0.000161548 -0.373224 -0.000204675 
   5.21964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993     -0.51    26.29     1.33     4.34     0.15    -0.42        0  5.86431e-05 -1.37217 4.47328e-05  -1.7455 0.000159506 -0.37316 -0.000204675 
   5.23965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.81     1.38     3.94     0.15     -0.4        0  5.86431e-05 -1.37223 3.57792e-05 -1.74534 0.00015338 -0.373105 -0.000202999 
   5.25965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.28     1.43      3.9     0.11    -0.38        0  5.86431e-05 -1.37231 2.68257e-05 -1.74518 0.000147236 -0.373086 -0.000202999 
   5.27964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.49     1.38     3.85     0.25    -0.38        0  5.86431e-05 -1.37232 2.55516e-05 -1.74513 0.00014111 -0.37308 -0.000201341 
   5.29964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4     28.7     1.38      3.6      0.2    -0.38        0  5.86431e-05 -1.37237 2.68257e-05 -1.74513 0.000130882 -0.373073 -0.000201341 
   5.31964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.49     1.38     3.56      0.2    -0.38        0  5.86431e-05 -1.37241 2.68257e-05 -1.74516 0.000118613 -0.373068 -0.000201341 
    5.3397  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.07     1.48     3.75      0.2     -0.4        0  5.86431e-05 -1.37242 2.55516e-05 -1.74518 0.000114511 -0.373061 -0.000201341 
   5.35965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993     -0.51    27.86     1.43     3.89      0.2     -0.4        0  5.86431e-05 -1.37243 2.68257e-05 -1.74523 0.000114511 -0.373059 -0.000199666 
