 TimeStamp
 1.31948e+09    
    1.7597       0.56    14.82      1.3    -0.26     0.35     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   1.77971       0.56    14.82     1.25    -0.26     0.31     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   1.79973       0.56    14.82     1.26    -0.26     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   1.81962       0.56    14.82      1.3    -0.27     0.36     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   1.83973       0.56    14.82     1.25    -0.26     0.36     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   1.85971       0.56    14.82     1.26    -0.26      0.3     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   1.87973       0.56    14.82      1.3    -0.26     0.36     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   1.89972       0.56    14.82      1.3    -0.27     0.36     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   1.91968       0.56    14.82     1.25    -0.27     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   1.93973       0.56    14.82      1.3    -0.21     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   1.95968       0.56    14.82      1.3    -0.27     0.36     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   1.97972       0.56    14.71      1.3    -0.26     0.36     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   1.99973       0.56    14.82      1.3    -0.27     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
