dist, angle, rangeIR, mts, flag
7, 0, 4276253, 127435, 1
7, 1, 4279567, 127465, 1
7, 1, 4289632, 127495, 1
7, 1, 4317493, 127525, 1
7, 0, 4369817, 127555, 1
7, 1, 4376810, 127585, 1
7, 1, 4345686, 127615, 1
7, 1, 4338675, 127645, 1
7, 0, 4339194, 127675, 1
7, 1, 4490484, 127705, 1
7, 1, 4667483, 127735, 1
7, 1, 4485510, 127766, 1
7, 0, 4277970, 127796, 1
7, 1, 4280411, 127826, 1
7, 1, 4277276, 127856, 1
7, 1, 4242861, 127886, 1
7, 0, 4214742, 127916, 1
7, 1, 4216828, 127946, 1
7, 1, 4213428, 127976, 1
7, 1, 4180019, 128006, 1
7, 1, 4152256, 128036, 1
7, 0, 4152929, 128066, 1
7, 1, 4149190, 128096, 1
7, 1, 4116990, 128126, 1
7, 0, 4294403, 128156, 1
7, 1, 4480849, 128187, 1
7, 1, 4242032, 128217, 1
7, 1, 4024530, 128247, 1
7, 1, 4024530, 128277, 1
7, 0, 4027793, 128307, 1
7, 1, 4021758, 128337, 1
7, 1, 3986765, 128367, 1
7, 0, 3930405, 128397, 1
7, 1, 3901523, 128427, 1
7, 1, 3896963, 128457, 1
7, 1, 3863020, 128487, 1
7, 1, 3836524, 128518, 1
7, 0, 3839218, 128548, 1
7, 1, 3836025, 128578, 1
7, 1, 3802391, 128608, 1
7, 0, 3959760, 128638, 1
7, 1, 4077243, 128668, 1
7, 1, 3852868, 128698, 1
7, 1, 3666595, 128728, 1
7, 0, 3637891, 128758, 1
7, 1, 3706410, 128788, 1
7, 1, 3865615, 128818, 1
7, 1, 3767840, 128848, 1
7, 0, 3548374, 128878, 1
7, 1, 3505931, 128909, 1
7, 1, 3468455, 128939, 1
7, 1, 3413632, 128969, 1
7, 0, 3257846, 128999, 1
7, 1, 3096745, 129029, 1
7, 1, 3189038, 129059, 1
7, 1, 3287875, 129089, 1
7, 1, 3234071, 129119, 1
7, 0, 3200595, 129149, 1
7, 1, 3190836, 129179, 1
7, 1, 3160515, 129209, 1
7, 0, 3109704, 129239, 1
7, 1, 3076407, 129269, 1
7, 1, 3064779, 129300, 1
7, 1, 3035624, 129330, 1
7, 0, 2987702, 129360, 1
7, 1, 2952555, 129390, 1
7, 1, 2904519, 129420, 1
7, 1, 2875861, 129450, 1
7, 0, 2890384, 129480, 1
7, 1, 2919449, 129510, 1
7, 1, 2905211, 129540, 1
7, 1, 2820302, 129570, 1
7, 0, 2757951, 129600, 1
7, 1, 2748552, 129630, 1
7, 1, 2725563, 129660, 1
8, 1, 2706127, 129691, 1
6, 0, 2699757, 129721, 1
7, 1, 2663299, 129751, 1
7, 1, 2636870, 129781, 1
7, 1, 2639956, 129811, 1
7, 0, 2635425, 129841, 1
8, 1, 2600592, 129871, 1
6, 1, 2541590, 129901, 1
7, 1, 2511999, 129931, 1
7, 1, 2512776, 129961, 1
7, 0, 2574302, 129991, 1
7, 1, 2670491, 130021, 1
7, 1, 2687985, 130051, 1
7, 1, 2652098, 130081, 1
7, 0, 2570591, 130112, 1
7, 1, 2510457, 130142, 1
7, 1, 2488177, 130172, 1
7, 1, 2420145, 130202, 1
7, 0, 2159129, 130232, 1
7, 1, 2233627, 130262, 1
7, 1, 2582924, 130292, 1
7, 1, 2725357, 130322, 1
7, 0, 2780413, 130352, 1
7, 1, 2732243, 130382, 1
7, 1, 2712409, 130412, 1
7, 1, 2729529, 130442, 1
7, 0, 2726610, 130473, 1
7, 1, 2639654, 130503, 1
7, 1, 2541249, 130533, 1
7, 0, 2507733, 130563, 1
7, 1, 2385596, 130593, 1
7, 1, 2386977, 130623, 1
7, 1, 2573637, 130653, 1
7, 1, 2636817, 130683, 1
7, 0, 2576390, 130713, 1
7, 1, 2513848, 130743, 1
7, 1, 2509218, 130773, 1
7, 0, 2475368, 130803, 1
7, 1, 2570948, 130833, 1
7, 1, 2678958, 130863, 1
7, 1, 2617116, 130894, 1
7, 0, 2661962, 130924, 1
7, 1, 2731606, 130954, 1
7, 1, 2732247, 130984, 1
7, 1, 2812669, 131014, 1
7, 1, 2843954, 131044, 1
7, 0, 2949144, 131074, 1
7, 1, 3094403, 131104, 1
7, 1, 3021243, 131134, 1
7, 1, 3002104, 131164, 1
7, 0, 3067968, 131194, 1
7, 1, 3060721, 131224, 1
7, 1, 2931763, 131254, 1
7, 1, 2938752, 131285, 1
7, 0, 3128787, 131315, 1
7, 1, 3221730, 131345, 1
7, 1, 3158541, 131375, 1
7, 1, 3097852, 131405, 1
7, 0, 3081439, 131435, 1
7, 1, 2955891, 131465, 1
7, 1, 3035469, 131495, 1
7, 0, 3225549, 131525, 1
7, 1, 3213937, 131555, 1
7, 1, 2959992, 131585, 1
7, 1, 2938561, 131615, 1
7, 0, 3100836, 131645, 1
7, 1, 3062618, 131676, 1
7, 1, 3025039, 131706, 1
7, 1, 3002307, 131736, 1
7, 0, 3032854, 131766, 1
7, 1, 3049211, 131796, 1
7, 1, 2893086, 131826, 1
7, 1, 2876213, 131856, 1
7, 0, 3004737, 131886, 1
7, 1, 3003186, 131916, 1
7, 1, 3000576, 131946, 1
7, 1, 2971054, 131976, 1
7, 0, 2854596, 132006, 1
7, 1, 2613133, 132036, 1
7, 1, 2665561, 132067, 1
7, 1, 2875541, 132097, 1
