dist, angle, rangeIR, mts, flag
7, 1, 2610547, 184174, 1
7, 1, 2673105, 184204, 1
7, 0, 2668465, 184234, 1
7, 1, 2671350, 184264, 1
7, 1, 2668280, 184294, 1
7, 1, 2536302, 184325, 1
7, 0, 2410068, 184355, 1
7, 1, 2380337, 184385, 1
7, 1, 2399325, 184415, 1
7, 0, 2460905, 184445, 1
7, 1, 2627056, 184475, 1
7, 1, 2731474, 184505, 1
7, 1, 2718004, 184535, 1
7, 1, 2766015, 184565, 1
7, 0, 2811821, 184595, 1
7, 1, 2753351, 184625, 1
7, 1, 2659583, 184655, 1
7, 1, 2566219, 184685, 1
7, 0, 2540737, 184716, 1
7, 1, 2554204, 184746, 1
7, 1, 2516968, 184776, 1
7, 1, 2341983, 184806, 1
7, 0, 2344425, 184836, 1
7, 1, 2507659, 184866, 1
7, 1, 2508650, 184896, 1
6, 0, 2506644, 184926, 1
8, 1, 2571249, 184956, 1
6, 1, 2650607, 184986, 1
8, 1, 2682903, 185016, 1
7, 1, 2636419, 185046, 1
7, 0, 2576205, 185076, 1
7, 1, 2601540, 185107, 1
7, 1, 2685352, 185137, 1
6, 1, 3064128, 185167, 1
7, 1, 3244860, 185197, 1
7, 0, 3007071, 185227, 1
7, 1, 2738842, 185257, 1
7, 0, 2723404, 185287, 1
8, 1, 2950119, 185317, 1
7, 1, 3041713, 185347, 1
7, 1, 3029320, 185377, 1
7, 1, 3064502, 185407, 1
7, 0, 3074968, 185437, 1
6, 1, 2986869, 185467, 1
8, 1, 3103745, 185498, 1
6, 0, 3137722, 185528, 1
8, 1, 3012119, 185558, 1
7, 1, 3008031, 185588, 1
6, 1, 3322768, 185618, 1
4, 0, 3413498, 185633, 1
7, 0, 3079800, 185663, 1
7, 1, 2984072, 185693, 1
7, 1, 3033480, 185723, 1
7, 1, 3068273, 185753, 1
7, 0, 3068669, 185783, 1
7, 1, 3065489, 185813, 1
7, 1, 3033969, 185843, 1
7, 1, 3060230, 185874, 1
7, 0, 3112459, 185904, 1
7, 1, 3054347, 185934, 1
7, 1, 3034250, 185964, 1
7, 1, 2973294, 185994, 1
7, 0, 2826313, 186024, 1
7, 1, 2887511, 186054, 1
7, 1, 2971248, 186084, 1
7, 1, 2902468, 186114, 1
7, 0, 2838953, 186144, 1
7, 1, 2844021, 186174, 1
7, 1, 2845248, 186205, 1
7, 1, 2845248, 186235, 1
7, 0, 2815852, 186264, 1
7, 1, 2812008, 186295, 1
7, 1, 2755588, 186325, 1
7, 1, 2757068, 186355, 1
7, 0, 2738925, 186415, 1
7, 1, 2672157, 186445, 1
7, 1, 2533946, 186475, 1
7, 0, 2422851, 186505, 1
7, 1, 2461651, 186535, 1
7, 1, 2474255, 186565, 1
7, 1, 2391339, 186595, 1
7, 0, 2327248, 186625, 1
7, 1, 2313269, 186656, 1
7, 1, 2249149, 186686, 1
7, 1, 2161936, 186716, 1
7, 0, 2131136, 186746, 1
7, 1, 2153264, 186776, 1
7, 1, 2311989, 186806, 1
7, 1, 2365314, 186836, 1
7, 0, 2204051, 186866, 1
7, 1, 2150695, 186896, 1
7, 1, 2184262, 186926, 1
7, 1, 2153915, 186956, 1
7, 0, 2087571, 186986, 1
7, 1, 2085124, 187016, 1
7, 1, 2088152, 187047, 1
7, 1, 2058027, 187077, 1
7, 0, 2054298, 187107, 1
7, 1, 2020888, 187137, 1
7, 1, 2021730, 187167, 1
7, 1, 2054054, 187197, 1
7, 0, 2052795, 187227, 1
7, 1, 2052619, 187257, 1
7, 1, 2084395, 187287, 1
7, 1, 2106007, 187317, 1
7, 0, 2042363, 187347, 1
7, 1, 1718427, 187377, 1
7, 1, 1246006, 187407, 1
7, 1, 867644, 187438, 1
7, 0, 747397, 187468, 1
7, 1, 704660, 187498, 1
7, 1, 1187443, 187528, 1
7, 1, 2071820, 187558, 1
7, 0, 2376167, 187588, 1
7, 1, 2378745, 187618, 1
7, 1, 2468645, 187648, 1
7, 1, 2632643, 187678, 1
7, 0, 2917920, 187708, 1
7, 1, 2925977, 187738, 1
7, 1, 2725358, 187768, 1
7, 1, 2831440, 187798, 1
7, 0, 3000874, 187829, 1
7, 1, 2983517, 187859, 1
7, 1, 2934520, 187889, 1
7, 1, 3078692, 187919, 1
7, 0, 3223743, 187949, 1
7, 1, 3286597, 187979, 1
7, 1, 3329331, 188009, 1
7, 1, 3393853, 188039, 1
7, 1, 3151774, 188069, 1
7, 0, 3147858, 188099, 1
7, 1, 3554044, 188129, 1
7, 1, 3846637, 188159, 1
7, 0, 3841791, 188189, 1
7, 1, 3629705, 188220, 1
7, 1, 3588881, 188250, 1
7, 1, 3639703, 188280, 1
7, 0, 3554805, 188310, 1
7, 1, 3323357, 188340, 1
7, 1, 2975863, 188370, 1
7, 1, 2985387, 188400, 1
7, 0, 3566485, 188430, 1
7, 1, 3855797, 188460, 1
7, 1, 3767702, 188490, 1
7, 1, 3637395, 188520, 1
7, 1, 3576906, 188550, 1
7, 0, 3543175, 188580, 1
7, 1, 3062371, 188610, 1
7, 1, 2262634, 188641, 1
7, 0, 1582823, 188671, 1
7, 1, 1248532, 188701, 1
7, 1, 1937156, 188731, 1
7, 1, 3326732, 188761, 1
7, 0, 4096421, 188791, 1
7, 1, 4184178, 188821, 1
7, 1, 3916533, 188851, 1
7, 1, 3800510, 188881, 1
7, 0, 3985340, 188911, 1
7, 1, 4013815, 188941, 1
7, 1, 3927968, 188971, 1
7, 1, 3869481, 189002, 1
7, 0, 3870650, 189032, 1
7, 1, 3807477, 189062, 1
7, 1, 3836871, 189092, 1
7, 1, 3842532, 189122, 1
7, 0, 3767374, 189152, 1
7, 1, 3724344, 189182, 1
7, 1, 3737521, 189212, 1
7, 1, 3743425, 189242, 1
7, 0, 3677068, 189272, 1
7, 1, 3481025, 189302, 1
7, 1, 3415476, 189332, 1
7, 1, 3541679, 189362, 1
7, 0, 3567466, 189392, 1
7, 1, 3536011, 189423, 1
7, 1, 3510740, 189453, 1
7, 1, 3488803, 189483, 1
7, 0, 3455989, 189513, 1
7, 1, 3446381, 189543, 1
7, 1, 3416183, 189573, 1
7, 1, 3408484, 189603, 1
7, 0, 3435661, 189633, 1
7, 1, 3380125, 189663, 1
7, 1, 3260068, 189693, 1
7, 1, 3133125, 189723, 1
7, 0, 2942990, 189753, 1
7, 1, 3005701, 189783, 1
7, 1, 3163972, 189814, 1
7, 1, 3120371, 189844, 1
7, 0, 3084950, 189874, 1
7, 1, 3065527, 189904, 1
7, 1, 3067959, 189934, 1
7, 1, 3051550, 189964, 1
7, 0, 2985082, 189994, 1
7, 1, 2906411, 190024, 1
7, 1, 2877797, 190054, 1
7, 1, 2871282, 190084, 1
7, 0, 2836813, 190114, 1
7, 1, 2781161, 190144, 1
7, 1, 2734673, 190174, 1
7, 1, 2712676, 190205, 1
7, 0, 2727642, 190235, 1
7, 1, 2780798, 190265, 1
7, 1, 2779138, 190295, 1
7, 1, 2721915, 190325, 1
7, 0, 2721915, 190355, 1
7, 1, 2667846, 190385, 1
7, 1, 2639380, 190415, 1
7, 1, 2609141, 190445, 1
7, 0, 2542297, 190475, 1
7, 1, 2540202, 190505, 1
7, 1, 2574639, 190535, 1
7, 1, 2562260, 190565, 1
7, 1, 2526674, 190595, 1
7, 0, 2410847, 190626, 1
7, 1, 2377546, 190656, 1
7, 1, 2431496, 190686, 1
7, 0, 2399988, 190716, 1
7, 1, 2377004, 190746, 1
7, 1, 2379860, 190776, 1
7, 1, 2380073, 190806, 1
7, 1, 2377139, 190836, 1
7, 0, 2345984, 190866, 1
7, 1, 2395097, 190896, 1
7, 1, 2494179, 190926, 1
7, 0, 2542493, 190956, 1
7, 1, 2637652, 190987, 1
7, 1, 2743168, 191017, 1
7, 1, 2798180, 191047, 1
7, 0, 2843820, 191077, 1
7, 1, 2906602, 191107, 1
7, 1, 2958285, 191137, 1
7, 1, 2989269, 191167, 1
7, 0, 3033630, 191197, 1
7, 1, 2951606, 191227, 1
7, 1, 2920154, 191257, 1
7, 1, 3129043, 191287, 1
7, 0, 3287727, 191317, 1
7, 1, 3351304, 191347, 1
7, 1, 3392179, 191377, 1
7, 1, 3423415, 191408, 1
7, 1, 3702616, 191438, 1
7, 0, 3829065, 191468, 1
7, 1, 3635693, 191498, 1
7, 1, 3572807, 191528, 1
3, 0, 3604760, 191543, 1
8, 0, 3665114, 191573, 1
7, 1, 3696960, 191603, 1
6, 1, 3700748, 191633, 1
8, 1, 3738131, 191663, 1
6, 0, 3798920, 191693, 1
8, 1, 3828858, 191724, 1
6, 1, 3835817, 191754, 1
8, 1, 3838060, 191784, 1
7, 0, 3770710, 191814, 1
7, 1, 3577703, 191844, 1
6, 1, 3645187, 191874, 1
8, 1, 3868554, 191904, 1
6, 0, 3900679, 191934, 1
7, 1, 3898825, 191964, 1
8, 1, 3897669, 191994, 1
7, 1, 3901241, 192024, 1
6, 0, 3902147, 192054, 1
8, 1, 3898634, 192084, 1
6, 1, 3898424, 192114, 1
8, 1, 3929692, 192145, 1
6, 0, 3950244, 192175, 1
8, 1, 3888107, 192205, 1
6, 1, 3836759, 192235, 1
8, 1, 3840174, 192265, 1
6, 0, 3835456, 192295, 1
8, 1, 3801241, 192325, 1
7, 1, 3775218, 192355, 1
7, 1, 3777691, 192385, 1
7, 0, 3775586, 192415, 1
6, 1, 3775586, 192445, 1
8, 1, 3772442, 192475, 1
7, 1, 3738940, 192505, 1
7, 0, 3704816, 192535, 1
7, 1, 3700858, 192566, 1
7, 1, 3666729, 192596, 1
7, 1, 3669561, 192626, 1
7, 0, 3689004, 192656, 1
6, 1, 3654644, 192686, 1
8, 1, 3603735, 192716, 1
7, 0, 3546123, 192746, 1
7, 1, 3515120, 192776, 1
7, 1, 3509854, 192806, 1
6, 1, 3477715, 192836, 1
8, 1, 3449261, 192866, 1
6, 0, 3442320, 192896, 1
8, 1, 3406874, 192927, 1
6, 1, 3381918, 192957, 1
7, 1, 3384970, 192987, 1
7, 0, 3380573, 193017, 1
7, 1, 3346459, 193047, 1
7, 1, 3320003, 193077, 1
7, 1, 3300723, 193107, 1
7, 0, 3265847, 193137, 1
7, 1, 3221741, 193167, 1
7, 1, 3161933, 193197, 1
8, 1, 3131306, 193227, 1
6, 0, 3128261, 193257, 1
7, 1, 3095116, 193287, 1
7, 1, 3036248, 193317, 1
7, 1, 3006052, 193347, 1
7, 0, 3001697, 193377, 1
7, 1, 2968745, 193408, 1
7, 1, 2940448, 193438, 1
7, 0, 2931054, 193468, 1
8, 1, 2896470, 193498, 1
6, 1, 2905793, 193528, 1
8, 1, 2886382, 193558, 1
6, 0, 2816875, 193588, 1
7, 1, 2773671, 193618, 1
7, 1, 2749386, 193648, 1
7, 1, 2733388, 193678, 1
7, 0, 2705197, 193708, 1
7, 1, 2664860, 193738, 1
7, 1, 2637381, 193768, 1
8, 1, 2617794, 193799, 1
6, 0, 2584314, 193829, 1
8, 1, 2572101, 193859, 1
7, 1, 2542343, 193889, 1
7, 1, 2493551, 193919, 1
7, 0, 2464943, 193949, 1
7, 1, 2696033, 193979, 1
6, 1, 2728728, 194009, 1
8, 1, 2450660, 194039, 1
6, 0, 2377863, 194069, 1
8, 1, 2344750, 194099, 1
6, 1, 2286948, 194129, 1
7, 1, 2276827, 194159, 1
7, 1, 2335337, 194190, 1
7, 0, 2539479, 194220, 1
7, 1, 2809577, 194250, 1
7, 1, 2934134, 194280, 1
7, 1, 2976243, 194310, 1
7, 0, 3065248, 194340, 1
7, 1, 3183479, 194370, 1
7, 1, 3279570, 194400, 1
7, 1, 3578541, 194430, 1
7, 0, 3679324, 194460, 1
7, 1, 3563826, 194490, 1
7, 1, 3620011, 194520, 1
7, 0, 3635711, 194550, 1
7, 1, 3705465, 194580, 1
7, 1, 3795090, 194611, 1
7, 1, 3826586, 194641, 1
7, 1, 3899660, 194671, 1
7, 0, 3993746, 194701, 1
7, 1, 4067721, 194731, 1
7, 1, 4160442, 194761, 1
7, 1, 4212818, 194791, 1
7, 0, 4216584, 194821, 1
7, 1, 4282323, 194851, 1
7, 1, 4497848, 194881, 1
7, 1, 4466498, 194911, 1
7, 0, 4283019, 194941, 1
7, 1, 4287042, 194972, 1
7, 1, 4314588, 195002, 1
7, 1, 4370576, 195032, 1
7, 0, 4405100, 195062, 1
7, 1, 4394154, 195092, 1
7, 1, 4233567, 195122, 1
7, 0, 4244008, 195152, 1
7, 1, 4425945, 195182, 1
7, 1, 4459044, 195212, 1
7, 1, 4497502, 195242, 1
7, 1, 4497900, 195272, 1
7, 0, 4468563, 195302, 1
7, 1, 4465438, 195332, 1
7, 1, 4431765, 195362, 1
8, 1, 4403887, 195393, 1
6, 0, 4419451, 195423, 1
8, 1, 4447588, 195453, 1
6, 1, 4432559, 195483, 1
8, 1, 4376252, 195513, 1
6, 0, 4311922, 195543, 1
8, 1, 4117956, 195573, 1
7, 1, 4151053, 195603, 1
7, 1, 4315184, 195633, 1
7, 0, 4284054, 195663, 1
7, 1, 4277082, 195693, 1
7, 1, 4277681, 195723, 1
7, 1, 4255105, 195753, 1
6, 0, 4218417, 195784, 1
8, 1, 4177971, 195814, 1
6, 1, 4151717, 195844, 1
7, 0, 4154071, 195874, 1
7, 1, 4150014, 195904, 1
7, 1, 4115459, 195934, 1
7, 1, 4088794, 195964, 1
7, 0, 4014032, 195994, 1
7, 1, 3790446, 196024, 1
7, 1, 3802449, 196054, 1
7, 1, 3963239, 196084, 1
8, 0, 3965025, 196114, 1
6, 1, 3962084, 196144, 1
7, 1, 3929283, 196175, 1
7, 1, 3871862, 196205, 1
7, 0, 3841309, 196235, 1
7, 1, 3836469, 196265, 1
7, 1, 3805114, 196295, 1
8, 1, 3777006, 196325, 1
6, 0, 3769216, 196355, 1
8, 1, 3729498, 196385, 1
7, 1, 3700755, 196415, 1
6, 1, 3677507, 196445, 1
8, 1, 3644494, 196475, 1
6, 0, 3635770, 196505, 1
8, 1, 3606003, 196536, 1
7, 1, 3606003, 196566, 1
7, 1, 3554579, 196596, 1
7, 0, 3518978, 196626, 1
7, 1, 3475366, 196656, 1
7, 1, 3415925, 196686, 1
7, 1, 3386259, 196716, 1
7, 0, 3383008, 196746, 1
6, 1, 3349662, 196776, 1
7, 1, 3321516, 196806, 1
7, 1, 3296082, 196836, 1
8, 0, 3230047, 196866, 1
7, 1, 3191887, 196897, 1
7, 1, 3164541, 196927, 1
7, 1, 3122347, 196957, 1
6, 0, 3085969, 196987, 1
7, 1, 3065101, 197017, 1
7, 1, 3040200, 197047, 1
7, 1, 3001138, 197077, 1
7, 0, 2962911, 197107, 1
7, 1, 2938063, 197137, 1
7, 1, 2940939, 197167, 1
7, 1, 2936189, 197197, 1
8, 0, 2901329, 197227, 1
6, 1, 2874757, 197257, 1
8, 1, 2834618, 197287, 1
7, 1, 2770878, 197318, 1
7, 0, 2748561, 197348, 1
7, 1, 2750279, 197378, 1
7, 1, 2738208, 197408, 1
3, 0, 2713296, 197423, 1
7, 1, 2702982, 197453, 1
7, 1, 2673842, 197483, 1
7, 1, 2658577, 197513, 1
7, 1, 2687648, 197543, 1
7, 0, 2638252, 197573, 1
7, 1, 2546541, 197603, 1
7, 1, 2514740, 197633, 1
7, 1, 2509713, 197664, 1
7, 0, 2573200, 197694, 1
7, 1, 2640714, 197724, 1
7, 1, 2640751, 197754, 1
7, 1, 2637243, 197784, 1
7, 0, 2605924, 197814, 1
7, 1, 2526282, 197844, 1
7, 1, 2453032, 197874, 1
7, 1, 2371462, 197904, 1
7, 0, 2346969, 197934, 1
7, 1, 2562311, 197964, 1
7, 1, 2807210, 197994, 1
7, 1, 2840569, 198024, 1
7, 1, 2813257, 198055, 1
7, 0, 2740860, 198085, 1
7, 1, 2558435, 198115, 1
7, 1, 2576028, 198145, 1
7, 0, 2612167, 198175, 1
7, 1, 2488415, 198205, 1
7, 1, 2416311, 198235, 1
7, 1, 2409961, 198265, 1
7, 1, 2475377, 198295, 1
7, 0, 2532533, 198325, 1
7, 1, 2595284, 198355, 1
7, 1, 2477446, 198385, 1
7, 1, 2495471, 198415, 1
7, 0, 2673696, 198446, 1
7, 1, 2625511, 198476, 1
7, 1, 2541617, 198506, 1
7, 0, 2459445, 198536, 1
7, 1, 2417358, 198566, 1
7, 1, 2563101, 198596, 1
7, 1, 2819868, 198626, 1
7, 0, 2819868, 198656, 1
7, 1, 2836312, 198686, 1
7, 1, 2634764, 198716, 1
7, 1, 2704093, 198746, 1
7, 1, 2813765, 198776, 1
7, 0, 2850905, 198806, 1
7, 1, 3002943, 198836, 1
7, 1, 2904096, 198867, 1
7, 1, 2935641, 198897, 1
7, 0, 3087658, 198927, 1
7, 1, 2995209, 198957, 1
7, 1, 2937121, 198987, 1
7, 1, 2940021, 199017, 1
7, 0, 2952154, 199047, 1
7, 1, 2981244, 199077, 1
7, 1, 3032753, 199107, 1
7, 0, 2986351, 199137, 1
7, 1, 2929014, 199167, 1
7, 1, 3070265, 199197, 1
7, 1, 3160412, 199227, 1
7, 0, 3105567, 199258, 1
7, 1, 3072735, 199288, 1
7, 1, 3064154, 199318, 1
7, 0, 3128597, 199348, 1
7, 1, 3132429, 199378, 1
7, 1, 3034027, 199408, 1
7, 1, 2967224, 199438, 1
7, 1, 2970533, 199468, 1
7, 0, 2953532, 199498, 1
7, 1, 2859489, 199528, 1
7, 1, 2876333, 199558, 1
7, 1, 2939152, 199588, 1
7, 0, 2972259, 199619, 1
7, 1, 3032693, 199649, 1
7, 1, 2851275, 199679, 1
7, 1, 2724449, 199709, 1
7, 0, 2833560, 199739, 1
7, 1, 2898604, 199769, 1
7, 1, 3159935, 199799, 1
7, 1, 3210748, 199829, 1
7, 0, 2918427, 199859, 1
7, 1, 2772522, 199889, 1
7, 1, 2749233, 199919, 1
7, 1, 2684373, 199949, 1
7, 0, 2600539, 199979, 1
7, 1, 2609309, 200009, 1
7, 1, 2605308, 200040, 1
7, 1, 2552225, 200070, 1
7, 0, 2515949, 200100, 1
7, 1, 2472413, 200130, 1
7, 1, 2412000, 200160, 1
7, 1, 2344716, 200190, 1
7, 1, 2276348, 200220, 1
